dim0,dim1,word,word_most_similar,coords,word_most_similar_indices
-1.5771635,-0.20678169,ah,"['laughter', 'oh', 'hey', 'laughs', 'fuck', 'sorry']","(-1.5771634578704834, -0.20678168535232544)","[1050, 342, 1086, 1146, 638, 1108]"
-1.6468136,-0.47790512,ooh,"['wow', 'ah', 'oh']","(-1.6468136310577393, -0.47790512442588806)","[1100, 1110, 342]"
-0.6272078,-0.37779152,myself,"['me', 'cast', 'my']","(-0.6272078156471252, -0.37779152393341064)","[1062, 556, 343]"
0.034864005,0.4502122,type,['sort'],"(0.03486400470137596, 0.4502122104167938)",[608]
0.07133809,0.52724725,line,['top'],"(0.07133808732032776, 0.5272472500801086)",[456]
-0.39596668,-1.2432237,today,"['show', 'tonight']","(-0.39596667885780334, -1.2432236671447754)","[813, 1132]"
-0.59929675,-0.32481864,heal,[],"(-0.5992967486381531, -0.3248186409473419)",[]
-0.31410247,0.9517967,hole,['floor'],"(-0.3141024708747864, 0.9517967104911804)",[263]
-0.3145112,-0.22344205,change,[],"(-0.3145112097263336, -0.22344204783439636)",[]
-0.68230164,0.22552526,finishes,"['ends', 'turn', 'finish', 'brings']","(-0.6823016405105591, 0.22552525997161865)","[636, 434, 515, 1036]"
-1.626016,-0.31638837,plus,"['add', 'total', 'seven']","(-1.6260160207748413, -0.3163883686065674)","[1151, 988, 488]"
-0.9393195,-0.6669587,insight,"['perception', 'investigation', 'stealth']","(-0.9393194913864136, -0.6669586896896362)","[1128, 966, 613]"
-0.8054296,-0.42960665,mean,"['think', 'know', 'laura', 'sam', 'marisha']","(-0.8054295778274536, -0.4296066462993622)","[311, 136, 1085, 1078, 927]"
-0.45173824,-0.16557804,cause,"['because', 'but', 'actually', 'so']","(-0.45173823833465576, -0.16557803750038147)","[816, 120, 801, 267]"
-1.2791796,-0.2774111,shit,"['fuck', 'fucking', 'oh', 'laura', 'sam']","(-1.279179573059082, -0.2774111032485962)","[638, 1147, 342, 1085, 1078]"
-0.719745,-0.0038677375,guy,"['thing', 'fucking', 'jon', 'man']","(-0.7197449803352356, -0.0038677374832332134)","[757, 1147, 1210, 551]"
-0.8490683,0.51716095,speed,"['movement', 'feet']","(-0.849068284034729, 0.517160952091217)","[1149, 33]"
-1.1090645,-0.46700367,advantage,"['disadvantage', 'technically', 'attacks', 'attack']","(-1.1090644598007202, -0.4670036733150482)","[1160, 1031, 518, 520]"
-1.1991373,-0.018674105,perception,"['stealth', 'insight', 'investigation', 'check']","(-1.1991373300552368, -0.018674105405807495)","[613, 1121, 966, 410]"
0.117850676,1.327712,opens,"['door', 'leads']","(0.11785067617893219, 1.327712059020996)","[566, 700]"
0.88005006,-0.12702315,current,[],"(0.8800500631332397, -0.1270231455564499)",[]
-0.3338256,-0.669649,understand,"['trust', 'know', 'mean', 'tell']","(-0.33382558822631836, -0.6696490049362183)","[805, 136, 1122, 778]"
-0.60197186,-0.9406072,tonight,[],"(-0.6019718647003174, -0.9406071901321411)",[]
0.4748113,-0.62771803,fact,[],"(0.47481128573417664, -0.6277180314064026)",[]
0.3723435,-0.616096,possibly,[],"(0.372343510389328, -0.616096019744873)",[]
-0.33156177,-0.89646024,excited,[],"(-0.33156177401542664, -0.896460235118866)",[]
-1.7343322,-0.20808254,mm,"['hmm', 'yep', 'yeah']","(-1.7343322038650513, -0.20808254182338715)","[1137, 1099, 1094]"
-1.6449262,-0.3777735,hmm,"['mm', 'yeah']","(-1.6449261903762817, -0.3777734935283661)","[1136, 1094]"
-1.70367,-0.6070177,constitution,"['dexterity', 'wisdom', 'saving', 'throw', 'strength']","(-1.7036700248718262, -0.6070176959037781)","[1140, 1184, 1045, 462, 590]"
0.092221014,1.0258955,suddenly,[],"(0.09222101420164108, 1.0258954763412476)",[]
-1.6658931,-0.28212842,dexterity,"['constitution', 'wisdom', 'saving', 'strength', 'throw']","(-1.6658930778503418, -0.2821284234523773)","[1138, 1184, 1045, 590, 462]"
-1.0826963,-0.2980971,uh,[],"(-1.0826963186264038, -0.2980971038341522)",[]
-0.3931303,1.291857,impact,['pain'],"(-0.3931303024291992, 1.2918570041656494)",[884]
-0.16962826,0.13021901,ball,"['eater', 'happy', 'fun']","(-0.16962826251983643, 0.1302190124988556)","[1039, 892, 1069]"
-0.0331399,1.3214715,ice,[],"(-0.033139899373054504, 1.3214714527130127)",[]
-0.488408,0.19017407,invisible,[],"(-0.48840799927711487, 0.19017407298088074)",[]
-1.204064,-0.38075125,laughs,"['laughter', 'okay', 'oh']","(-1.2040640115737915, -0.38075125217437744)","[1050, 1090, 342]"
-1.0098734,-0.27764246,fucking,"['fuck', 'shit', 'travis', 'laura', 'sam']","(-1.009873390197754, -0.27764245867729187)","[638, 1124, 1071, 1085, 1078]"
0.274456,0.66818124,mist,"['ship', 'crew', 'captain']","(0.2744559943675995, 0.6681812405586243)","[182, 194, 163]"
-0.8801682,0.54074895,movement,"['move', 'speed', 'action', 'bonus', 'feet']","(-0.8801681995391846, 0.5407489538192749)","[268, 1126, 639, 1044, 33]"
-0.8812723,-0.33557,singing,['laughter'],"(-0.8812723159790039, -0.33557000756263733)",[1050]
-1.2457283,-0.5290551,add,"['plus', 'roll', 'dexterity', 'strength']","(-1.2457282543182373, -0.529055118560791)","[1120, 375, 1140, 590]"
-0.43517187,-0.17610915,laughing,['obann'],"(-0.43517187237739563, -0.17610915005207062)",[124]
-0.34001353,1.0222768,pulling,['pull'],"(-0.3400135338306427, 1.022276759147644)",[472]
-0.9836436,-0.49013183,guess,"['we', 'think']","(-0.9836435914039612, -0.49013182520866394)","[395, 311]"
-0.40203536,-0.8156544,tomorrow,[],"(-0.40203535556793213, -0.8156543970108032)",[]
-0.44387916,-0.420215,whispers,['laughter'],"(-0.4438791573047638, -0.42021501064300537)",[1050]
-0.8800978,0.09573768,fast,['quick'],"(-0.8800978064537048, 0.09573768079280853)",[953]
-0.6890988,0.17763613,weird,['crazy'],"(-0.6890987753868103, 0.17763613164424896)",[142]
-0.88343865,-0.52984357,totally,"['yeah', 'marisha']","(-0.8834386467933655, -0.5298435688018799)","[1094, 927]"
-1.305505,-0.1053851,disadvantage,"['advantage', 'technically', 'attacks', 'because', 'attack']","(-1.3055050373077393, -0.10538510233163834)","[1127, 1031, 518, 816, 520]"
-0.4063003,0.25688833,effect,"['unfortunately', 'spell']","(-0.40630030632019043, 0.25688832998275757)","[780, 438]"
-0.22455871,0.39303452,starting,"['beginning', 'trying', 'going', 'begin']","(-0.22455871105194092, 0.39303451776504517)","[176, 811, 141, 82]"
0.36171585,-0.7782393,favor,"['offer', 'return']","(0.3617158532142639, -0.7782393097877502)","[950, 89]"
-0.11184047,0.49802622,sitting,"['standing', 'waiting', 'staying']","(-0.11184047162532806, 0.4980262219905853)","[243, 863, 282]"
-1.2887707,-0.40174434,nope,"['yeah', 'yep', 'no']","(-1.2887706756591797, -0.4017443358898163)","[1094, 1099, 453]"
-1.9348896,-0.3929122,righty,"['right', 'laugh', 'okay', 'laughter', 'yep']","(-1.934889554977417, -0.39291220903396606)","[519, 1080, 1090, 1050, 1099]"
-0.14713632,0.5972322,deck,"['ship', 'crew', 'eater']","(-0.14713631570339203, 0.5972322225570679)","[182, 194, 1039]"
-0.50362206,0.3772136,fly,"['jump', 'flying']","(-0.5036220550537109, 0.37721359729766846)","[522, 596]"
-0.11645572,-0.71270114,special,[],"(-0.11645571887493134, -0.712701141834259)",[]
0.8091586,-0.97565967,dairon,"['beau', 'keg', 'beauregard']","(0.8091586232185364, -0.9756596684455872)","[861, 1173, 991]"
0.22368115,0.85723454,ocean,"['island', 'sea']","(0.22368115186691284, 0.857234537601471)","[978, 165]"
0.934147,0.50986886,duergar,[],"(0.9341470003128052, 0.509868860244751)",[]
0.34585777,-0.11856986,keg,"['nott', 'beau', 'molly', 'yasha', 'jester', 'dairon', 'fjord']","(0.34585776925086975, -0.11856985837221146)","[857, 861, 1004, 859, 858, 1170, 111]"
0.20527577,-0.80842,team,['players'],"(0.2052757740020752, -0.8084200024604797)",[1070]
0.29257065,0.49277806,devil,"['chain', 'bone']","(0.29257065057754517, 0.49277806282043457)","[523, 344]"
0.8122244,0.32335448,umbrasyl,"['thordak', 'dragon', 'raishan', 'conclave', 'herd']","(0.8122243881225586, 0.32335448265075684)","[903, 906, 977, 921, 1073]"
1.1918913,-0.5755865,assembly,[],"(1.1918913125991821, -0.5755864977836609)",[]
0.15512265,-0.047973584,clarota,"['varn', 'kima', 'grog', 'pike', 'tiberius']","(0.15512265264987946, -0.04797358438372612)","[963, 957, 248, 473, 328]"
-0.6497082,1.053199,glance,"['look', 'approach', 'notice']","(-0.6497082114219666, 1.053199052810669)","[623, 947, 750]"
-0.026875123,-0.2657267,reading,"['book', 'notes', 'books', 'talking']","(-0.026875123381614685, -0.2657266855239868)","[867, 866, 916, 931]"
-0.36815867,0.02185327,box,['bag'],"(-0.3681586682796478, 0.021853270009160042)",[668]
-0.77375364,-0.35317355,hurt,['really'],"(-0.7737536430358887, -0.35317355394363403)",[728]
0.587754,-0.49081603,kaylie,"['scanlan', 'cassandra']","(0.5877540111541748, -0.49081602692604065)","[255, 386]"
-1.1201684,-0.51217544,wisdom,"['dexterity', 'constitution', 'saving', 'throw', 'strength', 'save']","(-1.1201684474945068, -0.512175440788269)","[1140, 1138, 1045, 462, 590, 798]"
0.83581346,-0.5502594,vandran,"['avantika', 'fjord']","(0.8358134627342224, -0.5502594113349915)","[990, 111]"
0.9515492,-0.86212176,darrington,"['taryon', 'family']","(0.9515491724014282, -0.8621217608451843)","[985, 318]"
-0.07319928,-0.12511651,doty,"['taryon', 'tary', 'scanlan', 'percy', 'grog', 'darrington']","(-0.07319927960634232, -0.1251165121793747)","[985, 1188, 255, 291, 248, 1186]"
0.5640137,-0.7278044,tary,"['taryon', 'percy', 'doty']","(0.5640137195587158, -0.72780442237854)","[985, 291, 1187]"
0.57623,0.6229298,orb,"['sphere', 'crystal']","(0.576229989528656, 0.6229298114776611)","[441, 926]"
-0.54329765,-0.88468677,brian,['discuss'],"(-0.5432976484298706, -0.8846867680549622)",[768]
-0.9451484,-0.20796542,mary,"['laura', 'sam', 'marisha', 'liam', 'chris', 'taliesin', 'ashley', 'noelle', 'khary']","(-0.9451484084129333, -0.2079654186964035)","[1085, 1078, 927, 154, 1193, 1014, 1091, 1192, 1208]"
-1.3924787,-0.4166491,noelle,"['travis', 'marisha', 'laura', 'taliesin', 'sam', 'liam', 'ashley', 'mary', 'jon', 'matt']","(-1.3924787044525146, -0.41664910316467285)","[1071, 927, 1085, 1014, 1078, 154, 1091, 1191, 1210, 1064]"
-1.004843,-0.50694174,chris,"['mary', 'orion', 'taliesin', 'marisha', 'travis', 'ashley', 'liam', 'zac', 'dan', 'sam']","(-1.00484299659729, -0.5069417357444763)","[1191, 1081, 1014, 927, 1071, 1091, 154, 1089, 1207, 1078]"
-0.75421077,-0.27406102,super,"['pretty', 'really']","(-0.7542107701301575, -0.27406102418899536)","[1047, 728]"
-0.6599657,0.85336363,rope,['onto'],"(-0.6599656939506531, 0.8533636331558228)",[415]
-1.1229366,-0.26820412,gonna,"['going', 'll', 'let', 'want', 'taliesin', 'will']","(-1.1229366064071655, -0.26820412278175354)","[141, 630, 803, 3, 1014, 541]"
0.59373224,-0.72533685,talks,['episode'],"(0.5937322378158569, -0.7253368496894836)",[345]
0.4831931,-0.28119949,twiggy,"['nott', 'jester', 'yussa', 'caleb', 'keg']","(0.4831930994987488, -0.28119948506355286)","[857, 858, 981, 211, 1173]"
0.21924995,0.63014305,pit,['fighting'],"(0.21924994885921478, 0.6301430463790894)",[308]
0.5271941,-0.50893897,zahra,"['kashaw', 'pike']","(0.527194082736969, -0.5089389681816101)","[1205, 473]"
-0.18011917,-0.5024501,pumat,['yasha'],"(-0.18011917173862457, -0.5024501085281372)",[859]
-0.37488446,-0.13760197,draw,"['learn', 'get']","(-0.3748844563961029, -0.13760197162628174)","[99, 199]"
-0.3893569,0.48681498,spider,"['ice', 'queen', 'mica']","(-0.38935691118240356, 0.4868149757385254)","[1144, 20, 1209]"
-1.5152477,-0.45708942,ify,"['dan', 'zac', 'travis', 'marisha', 'sam', 'laura', 'taliesin', 'ashley']","(-1.5152477025985718, -0.4570894241333008)","[1207, 1089, 1071, 927, 1078, 1085, 1014, 1091]"
0.87424517,-0.60159916,kashaw,"['zahra', 'pike', 'keyleth', 'vax']","(0.8742451667785645, -0.6015991568565369)","[1200, 473, 280, 235]"
-0.7008585,-0.60657024,patrick,"['sam', 'laura', 'marisha', 'taliesin', 'ashley', 'travis', 'liam', 'noelle']","(-0.700858473777771, -0.6065702438354492)","[1078, 1085, 927, 1014, 1091, 1071, 154, 1192]"
-1.3320993,-0.42665848,dan,"['zac', 'ify', 'travis', 'marisha', 'sam', 'liam', 'ashley', 'taliesin']","(-1.3320993185043335, -0.4266584813594818)","[1089, 1204, 1071, 927, 1078, 154, 1091, 1014]"
-1.1037594,-0.41015407,khary,"['liam', 'mary', 'ashley', 'sam', 'marisha', 'travis', 'taliesin', 'chris', 'noelle', 'laura']","(-1.1037594079971313, -0.4101540744304657)","[154, 1191, 1091, 1078, 927, 1071, 1014, 1193, 1192, 1085]"
-1.2547467,-0.1191976,mica,"['laura', 'marisha', 'travis', 'liam', 'sam', 'ashley', 'chris', 'taliesin', 'noelle', 'mary']","(-1.254746675491333, -0.11919759958982468)","[1085, 927, 1071, 154, 1078, 1091, 1193, 1014, 1192, 1191]"
-0.9600961,-0.7166904,jon,"['laura', 'noelle', 'liam', 'travis', 'marisha', 'sam', 'taliesin', 'patrick']","(-0.9600961208343506, -0.7166904211044312)","[1085, 1192, 154, 1071, 927, 1078, 1014, 1206]"
0.5662029,-0.20916964,shelby,['gt'],"(0.5662028789520264, -0.2091696411371231)",[1212]
0.41587102,-0.14928266,gt,['shelby'],"(0.4158710241317749, -0.14928266406059265)",[1211]
